,employeeID,employeeName,employeeTitle,employee_city,employee_country,managerName,managerTitle,managerCity,managerCountry,path,reportsTo,orderID,customerID,orderDate,requiredDate,shippedDate,shipperID,freight,customerName,contactName,contactTitle,customer_city,customer_country,productID,order_details_unit_price,quantity,discount,Revenue,productName,quantityPerUnit,product_unit_price,discontinued,categoryID,categoryName,description,shipperName
65,5,Steven Buchanan,Sales Manager,London,UK,Andrew Fuller,Vice President Sales,New York,USA,"Andrew Fuller,Steven Buchanan",2.0,10575,MORGK,2014-06-20,2014-07-04,2014-06-30,1,127.34,Morgenstern Gesundkost,Alexander Feuer,Marketing Assistant,Leipzig,Germany,76,18.0,10,0.0,180.0,Lakkaliköri,500 ml,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
66,1,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Nancy Davolio",8.0,10991,QUICK,2015-04-01,2015-04-29,2015-04-07,1,38.51,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,76,18.0,90,0.2,1602.0,Lakkaliköri,500 ml,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
67,8,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,Vice President Sales,New York,USA,"Andrew Fuller,Laura Callahan",2.0,10961,QUEEN,2015-03-19,2015-04-16,2015-03-30,1,104.47,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,Sao Paulo,Brazil,76,18.0,60,0.0,1080.0,Lakkaliköri,500 ml,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
68,3,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Janet Leverling",8.0,10732,BONAP,2014-11-06,2014-12-04,2014-11-07,1,16.97,Bon app',Laurence Lebihan,Owner,Marseille,France,76,18.0,20,0.0,360.0,Lakkaliköri,500 ml,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
69,9,Anne Dodsworth,Sales Representative,London,UK,Steven Buchanan,Sales Manager,London,UK,"Andrew Fuller,Steven Buchanan,Anne Dodsworth",5.0,10475,SUPRD,2014-03-14,2014-04-11,2014-04-04,1,68.52,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,76,14.4,42,0.15,598.5,Lakkaliköri,500 ml,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
70,4,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Margaret Peacock",8.0,10927,LACOR,2015-03-05,2015-04-02,2015-04-08,1,19.79,La corne d'abondance,Daniel Tonini,Sales Representative,Versailles,France,76,18.0,20,0.0,360.0,Lakkaliköri,500 ml,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
71,5,Steven Buchanan,Sales Manager,London,UK,Andrew Fuller,Vice President Sales,New York,USA,"Andrew Fuller,Steven Buchanan",2.0,10569,RATTC,2014-06-16,2014-07-14,2014-07-11,1,58.98,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,76,18.0,30,0.0,540.0,Lakkaliköri,500 ml,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
72,4,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Margaret Peacock",8.0,10343,LEHMS,2013-10-31,2013-11-28,2013-11-06,1,110.37,Lehmanns Marktstand,Renate Messner,Sales Representative,Frankfurt a.M.,Germany,76,14.4,15,0.0,216.0,Lakkaliköri,500 ml,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
73,3,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Janet Leverling",8.0,11004,MAISD,2015-04-07,2015-05-05,2015-04-20,1,44.84,Maison Dewey,Catherine Dewey,Sales Agent,Bruxelles,Belgium,76,18.0,6,0.0,108.0,Lakkaliköri,500 ml,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
74,4,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Margaret Peacock",8.0,10267,FRANK,2013-07-29,2013-08-26,2013-08-06,1,208.58,Frankenversand,Peter Franken,Marketing Manager,München,Germany,76,14.4,15,0.15,213.75,Lakkaliköri,500 ml,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
75,1,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Nancy Davolio",8.0,10928,GALED,2015-03-05,2015-04-02,2015-03-18,1,1.36,Galería del gastrónomo,Eduardo Saavedra,Marketing Manager,Barcelona,Spain,76,18.0,5,0.0,90.0,Lakkaliköri,500 ml,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
76,1,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Nancy Davolio",8.0,10604,FURIB,2014-07-18,2014-08-15,2014-07-29,1,7.46,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Lisboa,Portugal,76,18.0,10,0.1,179.0,Lakkaliköri,500 ml,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
77,4,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Margaret Peacock",8.0,10702,ALFKI,2014-10-13,2014-11-24,2014-10-21,1,23.94,Alfreds Futterkiste,Maria Anders,Sales Representative,Berlin,Germany,76,18.0,15,0.0,270.0,Lakkaliköri,500 ml,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
78,2,Andrew Fuller,Vice President Sales,New York,USA,,,New York,USA,Andrew Fuller,,10280,BERGS,2013-08-14,2013-09-11,2013-09-12,1,8.98,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,75,6.2,30,0.0,186.0,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
79,8,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,Vice President Sales,New York,USA,"Andrew Fuller,Laura Callahan",2.0,10460,FOLKO,2014-02-28,2014-03-28,2014-03-03,1,16.27,Folk och fä HB,Maria Larsson,Owner,Bräcke,Sweden,75,6.2,4,0.25,23.8,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
80,4,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Margaret Peacock",8.0,10980,FOLKO,2015-03-27,2015-05-08,2015-04-17,1,1.26,Folk och fä HB,Maria Larsson,Owner,Bräcke,Sweden,75,7.75,40,0.2,302.0,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
81,8,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,Vice President Sales,New York,USA,"Andrew Fuller,Laura Callahan",2.0,10722,SAVEA,2014-10-29,2014-12-10,2014-11-04,1,74.58,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,75,7.75,42,0.0,325.5,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
82,1,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Nancy Davolio",8.0,10894,SAVEA,2015-02-18,2015-03-18,2015-02-20,1,116.13,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,75,7.75,120,0.05,924.0,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
83,3,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Janet Leverling",8.0,10581,FAMIA,2014-06-26,2014-07-24,2014-07-02,1,3.01,Familia Arquibaldo,Aria Cruz,Marketing Assistant,Sao Paulo,Brazil,75,7.75,50,0.2,377.5,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
84,8,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,Vice President Sales,New York,USA,"Andrew Fuller,Laura Callahan",2.0,10786,QUEEN,2014-12-19,2015-01-16,2014-12-23,1,110.87,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,Sao Paulo,Brazil,75,7.75,42,0.2,317.09999999999997,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
85,2,Andrew Fuller,Vice President Sales,New York,USA,,,New York,USA,Andrew Fuller,,10552,HILAA,2014-05-29,2014-06-26,2014-06-05,1,83.22,HILARION-Abastos,Carlos Hernández,Sales Representative,San Cristóbal,Venezuela,75,7.75,30,0.0,232.5,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
86,8,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,Vice President Sales,New York,USA,"Andrew Fuller,Laura Callahan",2.0,10932,BONAP,2015-03-06,2015-04-03,2015-03-24,1,134.64,Bon app',Laurence Lebihan,Owner,Marseille,France,75,7.75,20,0.1,153.0,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
87,8,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,Vice President Sales,New York,USA,"Andrew Fuller,Laura Callahan",2.0,10631,LAMAI,2014-08-14,2014-09-11,2014-08-15,1,0.87,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,75,7.75,8,0.1,61.2,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
88,8,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,Vice President Sales,New York,USA,"Andrew Fuller,Laura Callahan",2.0,10596,WHITC,2014-07-11,2014-08-08,2014-08-12,1,16.34,White Clover Markets,Karl Jablonski,Owner,Seattle,USA,75,7.75,30,0.2,226.5,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
89,6,Michael Suyama,Sales Representative,London,UK,Steven Buchanan,Sales Manager,London,UK,"Andrew Fuller,Steven Buchanan,Michael Suyama",5.0,10929,FRANK,2015-03-05,2015-04-02,2015-03-12,1,33.93,Frankenversand,Peter Franken,Marketing Manager,München,Germany,75,7.75,49,0.0,379.75,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
90,4,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Margaret Peacock",8.0,10670,FRANK,2014-09-16,2014-10-14,2014-09-18,1,203.48,Frankenversand,Peter Franken,Marketing Manager,München,Germany,75,7.75,25,0.0,193.75,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
91,2,Andrew Fuller,Vice President Sales,New York,USA,,,New York,USA,Andrew Fuller,,10865,QUICK,2015-02-02,2015-02-16,2015-02-12,1,348.14,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,38,263.5,60,0.05,15807.0,Côte de Blaye,12 - 75 cl bottles,263.5,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
92,1,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Nancy Davolio",8.0,10351,ERNSH,2013-11-11,2013-12-09,2013-11-20,1,162.33,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,38,210.8,20,0.05,4215.0,Côte de Blaye,12 - 75 cl bottles,263.5,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
93,2,Andrew Fuller,Vice President Sales,New York,USA,,,New York,USA,Andrew Fuller,,10541,HANAR,2014-05-19,2014-06-16,2014-05-29,1,68.65,Hanari Carnes,Mario Pontes,Accounting Manager,Rio de Janeiro,Brazil,38,263.5,4,0.1,1053.6,Côte de Blaye,12 - 75 cl bottles,263.5,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
94,9,Anne Dodsworth,Sales Representative,London,UK,Steven Buchanan,Sales Manager,London,UK,"Andrew Fuller,Steven Buchanan,Anne Dodsworth",5.0,10828,RANCH,2015-01-13,2015-01-27,2015-02-04,1,90.85,Rancho grande,Sergio Gutiérrez,Sales Representative,Buenos Aires,Argentina,38,263.5,2,0.0,527.0,Côte de Blaye,12 - 75 cl bottles,263.5,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
95,6,Michael Suyama,Sales Representative,London,UK,Steven Buchanan,Sales Manager,London,UK,"Andrew Fuller,Steven Buchanan,Michael Suyama",5.0,10317,LONEP,2013-09-30,2013-10-28,2013-10-10,1,12.69,Lonesome Pine Restaurant,Fran Wilson,Sales Manager,Portland,USA,1,14.4,20,0.0,288.0,Chai,10 boxes x 20 bags,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
96,5,Steven Buchanan,Sales Manager,London,UK,Andrew Fuller,Vice President Sales,New York,USA,"Andrew Fuller,Steven Buchanan",2.0,10869,SEVES,2015-02-04,2015-03-04,2015-02-09,1,143.28,Seven Seas Imports,Hari Kumar,Sales Manager,London,UK,1,18.0,40,0.0,720.0,Chai,10 boxes x 20 bags,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
97,3,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Janet Leverling",8.0,10700,SAVEA,2014-10-10,2014-11-07,2014-10-16,1,65.1,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,1,18.0,5,0.2,89.0,Chai,10 boxes x 20 bags,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
98,7,Robert King,Sales Representative,London,UK,Steven Buchanan,Sales Manager,London,UK,"Andrew Fuller,Steven Buchanan,Robert King",5.0,10406,QUEEN,2014-01-07,2014-02-18,2014-01-13,1,108.04,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,Sao Paulo,Brazil,1,14.4,10,0.0,144.0,Chai,10 boxes x 20 bags,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
99,2,Andrew Fuller,Vice President Sales,New York,USA,,,New York,USA,Andrew Fuller,,11005,WILMK,2015-04-07,2015-05-05,2015-04-10,1,0.75,Wilman Kala,Matti Karttunen,Owner/Marketing Assistant,Helsinki,Finland,1,18.0,2,0.0,36.0,Chai,10 boxes x 20 bags,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
100,3,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Janet Leverling",8.0,10911,GODOS,2015-02-26,2015-03-26,2015-03-05,1,38.19,Godos Cocina Típica,José Pedro Freyre,Sales Manager,Sevilla,Spain,1,18.0,10,0.0,180.0,Chai,10 boxes x 20 bags,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
101,2,Andrew Fuller,Vice President Sales,New York,USA,,,New York,USA,Andrew Fuller,,11070,LEHMS,2015-05-05,2015-06-02,,1,136.0,Lehmanns Marktstand,Renate Messner,Sales Representative,Frankfurt a.M.,Germany,1,18.0,40,0.15,714.0,Chai,10 boxes x 20 bags,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
102,4,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Margaret Peacock",8.0,10522,LEHMS,2014-04-30,2014-05-28,2014-05-06,1,45.33,Lehmanns Marktstand,Renate Messner,Sales Representative,Frankfurt a.M.,Germany,1,18.0,40,0.2,712.0,Chai,10 boxes x 20 bags,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
103,2,Andrew Fuller,Vice President Sales,New York,USA,,,New York,USA,Andrew Fuller,,10280,BERGS,2013-08-14,2013-09-11,2013-09-12,1,8.98,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,24,3.6,12,0.0,43.2,Guarana Fantastica,12 - 355 ml cans,4.5,1,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
104,5,Steven Buchanan,Sales Manager,London,UK,Andrew Fuller,Vice President Sales,New York,USA,"Andrew Fuller,Steven Buchanan",2.0,10866,BERGS,2015-02-03,2015-03-03,2015-02-12,1,109.11,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,24,4.5,6,0.25,25.5,Guarana Fantastica,12 - 355 ml cans,4.5,1,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
105,1,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Nancy Davolio",8.0,10275,MAGAA,2013-08-07,2013-09-04,2013-08-09,1,26.93,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,Bergamo,Italy,24,3.6,12,0.05,42.6,Guarana Fantastica,12 - 355 ml cans,4.5,1,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
106,3,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Janet Leverling",8.0,10895,ERNSH,2015-02-18,2015-03-18,2015-02-23,1,162.75,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,24,4.5,110,0.0,495.0,Guarana Fantastica,12 - 355 ml cans,4.5,1,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
107,8,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,Vice President Sales,New York,USA,"Andrew Fuller,Laura Callahan",2.0,10472,SEVES,2014-03-12,2014-04-09,2014-03-19,1,4.2,Seven Seas Imports,Hari Kumar,Sales Manager,London,UK,24,3.6,80,0.05,284.0,Guarana Fantastica,12 - 355 ml cans,4.5,1,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
108,6,Michael Suyama,Sales Representative,London,UK,Steven Buchanan,Sales Manager,London,UK,"Andrew Fuller,Steven Buchanan,Michael Suyama",5.0,10704,QUEEN,2014-10-14,2014-11-11,2014-11-07,1,4.78,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,Sao Paulo,Brazil,24,4.5,35,0.0,157.5,Guarana Fantastica,12 - 355 ml cans,4.5,1,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
109,2,Andrew Fuller,Vice President Sales,New York,USA,,,New York,USA,Andrew Fuller,,10541,HANAR,2014-05-19,2014-06-16,2014-05-29,1,68.65,Hanari Carnes,Mario Pontes,Accounting Manager,Rio de Janeiro,Brazil,24,4.5,35,0.1,154.0,Guarana Fantastica,12 - 355 ml cans,4.5,1,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
110,3,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Janet Leverling",8.0,10960,HILAA,2015-03-19,2015-04-02,2015-04-08,1,2.08,HILARION-Abastos,Carlos Hernández,Sales Representative,San Cristóbal,Venezuela,24,4.5,10,0.25,42.5,Guarana Fantastica,12 - 355 ml cans,4.5,1,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
111,7,Robert King,Sales Representative,London,UK,Steven Buchanan,Sales Manager,London,UK,"Andrew Fuller,Steven Buchanan,Robert King",5.0,10695,WILMK,2014-10-07,2014-11-18,2014-10-14,1,16.72,Wilman Kala,Matti Karttunen,Owner/Marketing Assistant,Helsinki,Finland,24,4.5,20,0.0,90.0,Guarana Fantastica,12 - 355 ml cans,4.5,1,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
112,5,Steven Buchanan,Sales Manager,London,UK,Andrew Fuller,Vice President Sales,New York,USA,"Andrew Fuller,Steven Buchanan",2.0,10358,LAMAI,2013-11-20,2013-12-18,2013-11-27,1,19.64,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,24,3.6,10,0.05,35.5,Guarana Fantastica,12 - 355 ml cans,4.5,1,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
113,1,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Nancy Davolio",8.0,11027,BOTTM,2015-04-16,2015-05-14,2015-04-20,1,52.52,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,24,4.5,30,0.25,127.5,Guarana Fantastica,12 - 355 ml cans,4.5,1,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
114,6,Michael Suyama,Sales Representative,London,UK,Steven Buchanan,Sales Manager,London,UK,"Andrew Fuller,Steven Buchanan,Michael Suyama",5.0,10446,TOMSP,2014-02-14,2014-03-14,2014-02-19,1,14.68,Toms Spezialitäten,Karin Josephs,Marketing Manager,Münster,Germany,24,3.6,20,0.1,70.0,Guarana Fantastica,12 - 355 ml cans,4.5,1,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
115,2,Andrew Fuller,Vice President Sales,New York,USA,,,New York,USA,Andrew Fuller,,11009,GODOS,2015-04-08,2015-05-06,2015-04-10,1,59.11,Godos Cocina Típica,José Pedro Freyre,Sales Manager,Sevilla,Spain,24,4.5,12,0.0,54.0,Guarana Fantastica,12 - 355 ml cans,4.5,1,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
116,4,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Margaret Peacock",8.0,10281,ROMEY,2013-08-14,2013-08-28,2013-08-21,1,2.94,Romero y tomillo,Alejandra Camino,Accounting Manager,Madrid,Spain,24,3.6,6,0.0,21.6,Guarana Fantastica,12 - 355 ml cans,4.5,1,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
117,7,Robert King,Sales Representative,London,UK,Steven Buchanan,Sales Manager,London,UK,"Andrew Fuller,Steven Buchanan,Robert King",5.0,10520,SANTG,2014-04-29,2014-05-27,2014-05-01,1,13.37,Santé Gourmet,Jonas Bergulfsen,Owner,Stavern,Norway,24,4.5,8,0.0,36.0,Guarana Fantastica,12 - 355 ml cans,4.5,1,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
118,6,Michael Suyama,Sales Representative,London,UK,Steven Buchanan,Sales Manager,London,UK,"Andrew Fuller,Steven Buchanan,Michael Suyama",5.0,10355,AROUT,2013-11-15,2013-12-13,2013-11-20,1,41.95,Around the Horn,Thomas Hardy,Sales Representative,London,UK,24,3.6,25,0.0,90.0,Guarana Fantastica,12 - 355 ml cans,4.5,1,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
119,5,Steven Buchanan,Sales Manager,London,UK,Andrew Fuller,Vice President Sales,New York,USA,"Andrew Fuller,Steven Buchanan",2.0,10866,BERGS,2015-02-03,2015-03-03,2015-02-12,1,109.11,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,2,19.0,21,0.25,393.75,Chang,24 - 12 oz bottles,19.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express
